customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,rfm_score_str,rfm_total,segment,segment_description
C100238,20.0,1,4371.1,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100239,90.0,17,180663.33,2,4,3,243,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100240,101.0,6,345641.72,2,2,4,224,8,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100241,3.0,34,888390.5599999999,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100242,4.0,77,1066331.67,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100243,20.0,36,702293.8,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100244,76.0,35,411026.06,2,5,4,254,11,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100245,5.0,58,1184463.82,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100246,19.0,69,990201.04,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100247,490.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100248,665.0,1,24829.32,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100249,22.0,3,54665.87,4,1,2,412,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100250,287.0,11,191765.94,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100251,1.0,8,143105.98,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100252,54.0,13,175992.19999999998,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100253,50.0,7,94346.77,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100254,17.0,11,217185.34,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100255,13.0,22,391562.61,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100256,138.0,5,49026.0,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100257,569.0,5,33877.57,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100258,94.0,26,688403.66,2,4,5,245,11,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100259,37.0,4,23767.21,3,2,1,321,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100260,430.0,4,60693.18000000001,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100261,0.0,59,1062560.06,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100262,973.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100263,14.0,22,471455.43,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100264,44.0,21,380145.51,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100265,325.0,1,4634.76,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100266,13.0,46,682390.26,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100267,244.0,11,270905.10000000003,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100269,13.0,57,864852.44,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100270,62.0,3,62432.0,3,1,2,312,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100271,207.0,7,209632.01,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100272,10.0,31,694161.15,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100273,61.0,2,14054.98,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100274,13.0,90,1606880.35,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100275,18.0,2,55560.780000000006,4,1,2,412,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100276,27.0,6,74069.90000000001,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100277,156.0,3,111960.03,2,1,3,213,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100278,47.0,5,112422.16,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100279,6.0,58,822886.06,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100280,2.0,11,118000.44,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100281,36.0,3,41931.57,3,1,2,312,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100282,449.0,18,184108.64,1,4,3,143,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100283,7.0,58,1350096.6,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100284,2.0,44,837427.42,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100285,74.0,1,18881.46,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100286,26.0,71,1084038.27,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100287,27.0,14,165846.23,3,4,3,343,10,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100288,1173.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100289,10.0,11,96376.11,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100290,500.0,9,113989.5,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100291,119.0,17,407142.81,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100292,36.0,4,56293.35,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100293,143.0,1,3459.4,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100294,3.0,19,346788.7,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100295,1037.0,1,4008.43,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100296,6.0,15,285592.48,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100297,1.0,54,931488.14,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100298,48.0,10,92876.29,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100299,70.0,15,229728.9,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100300,212.0,3,51949.31,2,1,2,212,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100301,37.0,6,141336.58000000002,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100302,240.0,1,27726.61,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100303,14.0,26,327544.71,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100304,89.0,15,322994.68,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100305,14.0,15,114517.72,4,4,3,443,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100306,27.0,4,68373.44,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100307,116.0,24,436082.91,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100308,33.0,17,448412.72,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100309,10.0,5,17613.31,4,2,1,421,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100310,17.0,9,117641.62,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100311,50.0,1,3161.14,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100312,7.0,24,399282.77,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100313,324.0,5,70744.73999999999,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100314,1.0,23,342306.32,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100315,1.0,73,1194412.27,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100316,234.0,18,304379.03,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100317,190.0,2,10746.52,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100318,86.0,3,44251.51,2,1,2,212,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100319,457.0,4,29450.44,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100320,2.0,46,1039096.33,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100321,168.0,19,199837.97,2,4,3,243,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100322,76.0,6,241130.72,2,2,4,224,8,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100324,75.0,10,118492.48,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100326,11.0,20,323735.21,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100327,42.0,5,46202.8,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100328,8.0,34,738231.84,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100329,827.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100330,54.0,12,227415.02,3,3,4,334,10,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100331,51.0,5,51139.8,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100332,30.0,53,1035621.25,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100333,120.0,5,71445.16,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100334,33.0,4,117079.88,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100335,13.0,11,181365.99,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100336,2.0,1,4305.83,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100337,101.0,14,262501.31,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100338,17.0,13,108495.49,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100339,4.0,7,218359.22,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100340,150.0,4,25326.67,2,2,1,221,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100341,958.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100342,56.0,13,239489.23,3,3,4,334,10,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100343,14.0,17,248387.45,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100344,3.0,31,391123.43,5,5,4,554,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
